CustId,Date,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
2773,2/27/2024,2,1,5,1,4,3,1,2,2
2774,2/4/2024,4,5,4,5,2,1,3,3,1
2775,2/22/2024,1,4,3,4,3,3,4,2,2
2776,2/4/2024,5,3,2,2,2,1,4,2,3
2777,2/21/2024,3,5,2,3,5,1,2,2,2
2778,1/1/2024,1,1,3,1,2,2,2,3,5
2779,3/12/2024,2,5,3,5,3,2,2,2,2
2780,3/13/2024,4,5,1,3,3,3,3,4,2
2781,3/8/2024,1,4,5,2,1,3,1,5,1
2782,2/18/2024,3,4,3,5,2,3,4,1,4
2783,3/9/2024,5,2,5,4,2,1,3,4,5
2784,3/15/2024,1,3,4,5,3,3,5,2,1
2785,3/13/2024,3,4,2,4,5,1,2,4,5
2786,3/11/2024,1,1,4,1,2,1,4,2,4
2787,2/21/2024,4,5,1,4,5,4,2,2,5
2788,1/14/2024,3,1,3,3,5,5,4,5,5
2789,1/29/2024,2,3,1,1,2,5,4,4,4
2790,1/8/2024,5,5,2,5,1,1,1,3,4
2791,1/26/2024,3,2,2,1,2,3,3,2,2
2792,2/7/2024,4,3,3,2,3,5,3,4,4
2793,1/23/2024,3,1,1,3,5,4,4,4,4
2794,3/1/2024,5,3,5,5,2,2,2,3,4
2795,1/18/2024,4,5,4,1,4,4,3,1,5
2796,3/14/2024,1,3,4,4,3,4,1,2,4
2797,2/19/2024,1,5,4,1,5,2,5,5,5
2798,3/1/2024,3,1,5,5,2,1,2,3,5
2799,3/13/2024,5,2,2,4,1,2,1,2,5
2800,2/24/2024,1,2,3,4,5,5,5,4,2
2801,2/6/2024,1,3,1,3,3,5,3,3,4
2802,3/2/2024,5,1,2,5,1,3,4,4,5
2803,1/10/2024,4,1,2,2,4,1,4,5,5
2804,2/2/2024,1,3,1,5,2,5,4,1,2
2805,3/7/2024,5,5,2,1,2,2,5,3,4
2806,2/8/2024,3,2,1,5,4,3,5,5,1
2807,2/7/2024,3,5,2,1,2,4,4,4,4
2808,1/19/2024,4,5,1,1,4,1,1,4,5
2809,2/23/2024,1,3,2,4,3,4,2,3,2
2810,1/29/2024,3,4,2,4,2,4,4,3,1
2811,2/11/2024,4,3,1,2,2,2,2,5,2
2812,3/4/2024,1,3,2,3,3,1,4,4,4
2813,2/15/2024,5,4,3,2,1,3,3,4,3
2814,3/4/2024,2,1,3,1,4,2,4,1,2
2815,1/2/2024,4,5,4,1,3,1,1,4,3
2816,2/5/2024,2,1,2,1,2,5,4,4,2
2817,2/19/2024,3,3,2,1,5,1,3,4,5
2818,3/3/2024,1,1,3,1,4,2,1,1,2
2819,2/2/2024,4,3,2,5,4,4,5,3,1
2820,3/15/2024,4,4,5,5,1,2,4,2,2
2821,1/25/2024,3,3,5,3,4,5,3,3,5
2822,3/7/2024,3,2,3,4,2,3,1,1,5
2823,3/14/2024,2,1,4,3,1,2,3,2,5
2824,2/11/2024,1,2,4,5,3,1,5,3,3
2825,3/16/2024,3,3,4,2,2,2,4,1,4
2826,1/19/2024,1,1,2,5,3,3,2,4,4
2827,2/3/2024,4,4,3,4,5,4,1,5,4
2828,1/17/2024,2,3,2,2,5,3,2,1,5
2829,2/19/2024,1,3,2,4,1,5,1,2,4
2830,2/2/2024,3,5,3,4,1,1,1,5,3
2831,3/6/2024,5,5,4,5,3,1,4,4,4
2832,2/22/2024,4,3,5,5,3,1,5,3,1
2833,3/6/2024,3,3,2,2,1,5,3,1,1
2834,1/16/2024,5,3,5,1,3,5,5,1,5
2835,1/1/2024,3,2,2,3,1,1,3,1,3
2836,1/3/2024,2,3,2,3,1,4,4,4,4
2837,1/26/2024,3,2,3,3,2,4,2,5,3
2838,1/30/2024,1,4,1,2,4,5,5,1,2
2839,1/25/2024,5,4,1,5,5,5,2,5,5
2840,2/3/2024,3,5,2,2,5,2,2,3,3
2841,3/8/2024,1,5,1,1,4,5,5,5,1
2842,3/5/2024,5,5,1,2,4,2,1,1,1
2843,1/27/2024,5,1,3,3,4,2,2,3,5
2844,2/14/2024,2,3,1,1,4,2,1,3,3
2845,2/24/2024,1,2,2,1,3,3,4,5,3
2846,3/10/2024,1,4,2,3,4,5,2,5,2
2847,3/13/2024,1,3,5,2,3,1,5,3,4
2848,1/23/2024,5,5,3,5,3,4,1,2,5
2849,1/17/2024,5,2,1,2,2,3,2,1,2
2850,2/27/2024,4,1,4,5,5,5,1,1,2
2851,3/8/2024,4,1,3,3,4,4,4,2,1
2852,2/1/2024,2,4,4,5,2,2,5,3,1
2853,3/7/2024,5,4,4,4,1,4,4,1,1
2854,3/12/2024,4,4,1,2,1,4,3,3,5
2855,2/11/2024,5,3,2,3,3,2,2,5,1
2856,2/11/2024,1,1,4,4,4,3,1,5,3
2857,2/22/2024,1,3,4,1,2,1,4,1,5
2858,1/17/2024,3,3,1,4,5,4,1,5,2
2859,2/3/2024,3,2,4,3,5,1,2,4,1
2860,2/2/2024,2,2,2,3,1,1,2,3,5
2861,1/5/2024,5,5,4,2,4,3,1,4,1
2862,1/1/2024,2,1,3,5,3,2,3,4,4
2863,1/28/2024,5,3,2,2,5,3,2,1,5
2864,1/11/2024,5,3,2,4,2,1,2,2,5
2865,1/28/2024,5,2,1,2,4,5,1,5,1
2866,2/18/2024,5,5,4,1,1,2,1,2,2
2867,3/15/2024,2,2,1,4,1,5,2,3,1
2868,2/9/2024,5,4,5,4,5,1,5,1,4
2869,3/13/2024,1,2,3,1,3,3,2,1,2
2870,3/9/2024,2,3,3,3,5,1,1,1,5
2871,1/6/2024,5,1,2,2,1,2,1,4,5
2872,2/5/2024,5,1,4,1,2,3,3,1,4
2873,2/19/2024,3,1,2,5,4,5,3,3,3
2874,1/31/2024,3,3,1,3,5,1,1,5,3
2875,3/7/2024,1,5,5,2,4,4,5,1,2
2876,2/16/2024,3,2,5,5,2,4,3,3,3
2877,2/25/2024,3,5,2,5,2,1,5,4,3
2878,3/16/2024,1,2,5,5,4,5,3,2,4
2879,1/11/2024,2,2,1,4,3,5,1,3,2
2880,2/5/2024,1,1,4,4,3,5,4,5,4
2881,3/6/2024,4,1,4,5,2,2,5,3,5
2882,1/28/2024,5,1,4,4,5,2,3,5,3
2883,2/3/2024,1,1,5,2,3,2,2,2,1
2884,3/15/2024,4,5,1,4,3,2,3,2,1
2885,1/9/2024,5,2,3,4,2,1,3,2,4
2886,1/18/2024,3,4,1,2,5,3,3,1,3
2887,1/3/2024,2,1,3,2,5,2,1,4,2
2888,1/23/2024,2,5,3,4,3,4,4,4,5
2889,3/3/2024,2,1,2,2,4,2,5,4,2
2890,2/20/2024,2,4,2,4,2,2,3,5,5
2891,2/21/2024,2,2,2,2,2,1,3,3,5
2892,3/8/2024,1,2,1,4,2,5,4,3,2
2893,3/10/2024,1,3,1,4,5,4,1,4,2
2894,2/7/2024,3,1,4,5,2,1,5,2,1
2895,2/5/2024,1,5,5,3,3,3,3,1,3
2896,2/2/2024,4,3,3,2,4,5,4,5,3
2897,3/15/2024,2,1,3,5,4,4,1,5,2
2898,3/6/2024,3,5,5,4,1,5,2,3,3
2899,1/3/2024,1,5,1,1,2,5,4,3,1
2900,3/14/2024,1,5,4,2,5,1,2,2,3
2901,3/11/2024,1,3,5,1,1,1,4,3,1
2902,2/8/2024,1,4,1,4,4,4,4,3,4
2903,2/4/2024,4,1,4,4,5,4,4,3,3
2904,3/8/2024,5,3,2,4,5,4,2,2,3
2905,1/13/2024,4,2,1,5,3,4,3,2,5
2906,2/24/2024,1,1,3,2,1,2,2,5,3
2907,3/4/2024,4,5,2,3,2,1,5,2,1
2908,3/9/2024,5,2,1,4,4,2,5,3,2
2909,1/3/2024,3,4,2,4,3,3,5,4,3
2910,2/24/2024,1,2,5,2,5,1,4,2,2
2911,3/9/2024,5,1,5,2,1,4,4,3,1
2912,3/2/2024,5,2,3,1,1,2,5,2,2
2913,1/1/2024,1,3,4,2,5,4,1,2,1
2914,2/23/2024,3,3,3,1,5,1,2,4,5
2915,3/3/2024,3,1,2,5,5,4,1,4,4
2916,3/10/2024,1,1,5,2,1,5,1,5,1
2917,3/13/2024,1,2,4,3,3,5,4,1,2
2918,1/10/2024,1,5,5,4,5,2,4,1,5
2919,1/21/2024,2,2,2,5,4,2,5,4,4
2920,3/2/2024,4,2,5,5,5,5,1,2,2
2921,3/1/2024,1,5,5,1,5,5,4,1,1
2922,3/16/2024,2,1,5,1,3,2,1,2,1
2923,2/9/2024,5,5,2,3,1,2,2,5,3
2924,3/14/2024,1,5,5,4,4,2,4,1,1
2925,1/14/2024,3,2,1,5,5,2,2,2,5
2926,1/2/2024,1,1,3,5,3,3,2,4,5
2927,2/26/2024,1,1,5,3,4,4,5,3,2
2928,2/16/2024,3,2,2,5,4,3,2,5,2
2929,3/5/2024,4,5,2,3,5,1,2,1,2
2930,3/8/2024,1,2,3,4,3,4,5,2,5
2931,2/25/2024,4,2,2,1,4,3,2,3,4
2932,3/12/2024,3,1,4,4,2,5,5,1,1
2933,2/26/2024,2,4,1,2,2,2,1,3,1
2934,1/19/2024,4,2,3,3,4,1,4,4,4
2935,3/5/2024,5,5,4,5,5,1,3,2,3
2936,3/10/2024,4,4,5,1,3,3,1,3,1
2937,2/19/2024,3,4,1,2,2,5,2,1,2
2938,3/12/2024,4,1,5,2,2,4,5,5,5
2939,2/17/2024,1,4,4,3,1,5,5,4,2
2940,2/17/2024,4,5,2,5,4,4,2,4,5
2941,1/29/2024,5,5,2,2,4,5,2,2,4
2942,1/14/2024,5,3,5,4,1,1,1,4,3
2943,3/1/2024,4,2,1,2,2,3,4,2,5
2944,1/3/2024,5,3,2,3,2,5,1,3,3
2945,1/18/2024,2,2,1,5,1,5,5,3,1
2946,1/19/2024,4,5,3,2,4,5,4,5,4
2947,2/27/2024,1,3,1,5,1,4,5,2,1
2948,3/4/2024,4,1,1,1,1,5,4,3,3
2949,1/14/2024,1,2,5,1,4,4,5,4,4
2950,3/5/2024,1,4,3,1,5,5,4,1,5
2951,1/28/2024,3,3,2,4,2,3,5,3,1
2952,1/3/2024,3,3,5,3,2,4,4,1,3
2953,2/11/2024,5,3,2,2,3,3,2,5,2
2954,1/4/2024,4,2,3,1,5,4,3,2,1
2955,2/28/2024,2,1,1,2,5,1,2,5,4
2956,1/10/2024,1,4,3,5,3,4,1,3,4
2957,2/5/2024,2,3,5,1,2,5,3,3,5
2958,3/13/2024,1,5,5,4,5,5,5,2,5
2959,2/24/2024,5,2,5,4,4,3,2,1,5
2960,3/7/2024,3,4,1,3,1,3,4,5,4
2961,3/16/2024,2,3,3,3,1,3,5,4,5
2962,1/26/2024,2,3,1,5,2,5,4,4,1
2963,3/8/2024,5,2,4,3,1,2,3,3,2
2964,3/2/2024,3,1,4,4,2,2,3,5,2
2965,1/2/2024,5,2,1,4,1,1,4,4,1
2966,1/25/2024,3,3,3,5,1,5,3,5,4
2967,2/14/2024,3,5,2,3,1,4,3,4,5
2968,2/3/2024,3,5,4,3,3,5,3,3,5
2969,2/11/2024,2,4,1,4,1,2,1,1,3
2970,3/7/2024,1,2,5,3,2,4,1,4,4
2971,1/21/2024,3,4,2,2,5,4,2,1,4
2972,3/13/2024,1,1,5,1,5,2,4,2,3
2973,2/26/2024,1,3,5,4,3,3,1,1,5
2974,2/4/2024,4,2,5,3,3,1,5,2,4
2975,1/18/2024,5,1,1,1,4,1,3,3,4
2976,3/12/2024,1,2,4,1,3,2,4,4,5
2977,1/30/2024,5,5,3,2,2,2,4,4,3
2978,1/2/2024,2,5,5,4,2,3,5,3,3
2979,1/21/2024,2,4,1,2,4,3,2,5,4
2980,2/24/2024,4,5,4,5,5,1,3,5,3
2981,2/20/2024,4,2,2,2,1,1,1,4,1
2982,1/26/2024,5,5,3,3,1,5,2,2,4
2983,2/13/2024,1,2,4,5,5,4,1,5,1
2984,1/9/2024,5,1,3,3,4,5,1,1,1
2985,2/6/2024,3,4,1,1,2,5,1,2,2
2986,3/1/2024,5,5,1,3,1,3,4,3,4
2987,3/16/2024,1,5,3,1,5,2,5,5,2
2988,3/16/2024,5,2,2,5,5,2,5,5,5
2989,2/7/2024,2,3,4,5,4,2,2,3,3
2990,1/25/2024,4,4,3,5,4,4,2,4,2
2991,3/11/2024,2,1,3,1,2,3,4,2,3
2992,3/5/2024,5,2,3,2,2,4,2,2,3
2993,2/2/2024,2,2,4,3,2,1,1,2,1
2994,2/9/2024,2,1,3,2,1,3,3,2,2
2995,2/2/2024,3,5,3,1,2,4,1,5,1
2996,1/2/2024,1,5,5,5,2,3,2,5,4
2997,2/16/2024,4,4,3,1,4,5,2,2,3
2998,1/8/2024,1,2,5,5,4,5,2,2,1
2999,2/10/2024,2,5,3,4,2,2,4,4,3
3000,2/17/2024,4,3,4,4,4,4,4,5,5
3001,1/17/2024,1,1,1,4,5,2,2,1,1
3002,1/25/2024,4,2,2,4,2,2,5,1,5
3003,2/19/2024,2,4,2,3,4,5,4,3,2
3004,1/5/2024,2,5,2,1,2,2,1,2,2
3005,1/15/2024,5,1,2,5,1,4,2,2,4
3006,1/9/2024,3,4,3,5,4,2,3,1,2
3007,1/26/2024,5,2,3,5,3,4,5,5,1
3008,2/19/2024,5,5,5,4,3,3,2,1,3
3009,3/3/2024,4,3,1,4,2,5,5,5,5
3010,1/1/2024,2,1,5,3,4,1,2,3,4
3011,2/13/2024,2,3,3,4,4,4,4,1,5
3012,3/10/2024,3,1,4,5,4,4,3,3,3
3013,1/3/2024,1,3,1,2,4,2,1,3,3
3014,3/5/2024,5,1,4,4,1,4,2,1,5
3015,1/2/2024,4,1,2,4,1,4,4,2,4
3016,1/7/2024,2,1,4,1,5,3,4,4,1
3017,2/12/2024,1,1,1,1,5,4,3,2,5
3018,2/17/2024,4,2,1,1,1,1,1,4,1
3019,3/9/2024,2,1,5,4,5,5,1,5,5
3020,3/14/2024,1,1,3,2,2,3,2,1,3
3021,2/5/2024,1,2,1,4,5,2,1,4,3
3022,3/7/2024,3,3,1,4,4,4,2,1,5
3023,1/3/2024,5,4,2,1,2,5,3,1,4
3024,1/21/2024,4,3,3,1,2,2,3,5,2
3025,2/11/2024,4,2,4,5,4,1,2,1,2
3026,2/21/2024,4,4,1,2,3,4,1,2,2
3027,3/15/2024,3,1,5,3,2,2,3,5,4
3028,2/19/2024,1,5,1,5,1,3,1,5,5
3029,1/28/2024,3,4,4,5,5,3,3,1,1
3030,3/5/2024,1,5,1,5,5,4,1,3,3
3031,1/20/2024,5,5,3,3,3,4,3,3,1
3032,3/11/2024,3,5,3,1,5,5,3,1,4
3033,1/3/2024,4,4,5,3,2,2,2,5,4
3034,2/20/2024,1,2,1,1,2,3,4,2,4
3035,2/24/2024,5,3,3,5,2,1,5,5,3
3036,1/26/2024,4,5,1,2,1,1,3,5,4
3037,3/2/2024,4,4,4,5,4,1,2,4,4
3038,3/4/2024,1,4,3,4,2,4,4,4,1
3039,3/10/2024,4,2,5,4,2,5,5,1,2
3040,3/7/2024,1,4,4,3,1,2,3,3,3
3041,1/4/2024,1,2,3,1,3,1,4,3,1
3042,2/10/2024,4,2,4,1,4,4,5,3,4
3043,2/18/2024,3,5,3,4,4,5,5,4,4
3044,1/19/2024,5,4,5,1,4,1,2,1,1
3045,2/28/2024,1,1,5,4,4,3,4,3,2
3046,3/16/2024,4,5,5,3,3,5,1,3,5
3047,2/13/2024,2,2,5,3,5,4,4,4,4
3048,3/9/2024,5,1,2,2,2,2,5,3,4
3049,3/1/2024,4,3,3,5,3,5,4,4,1
3050,2/17/2024,2,3,2,3,5,2,5,1,4
3051,3/15/2024,4,4,1,4,3,4,2,2,5
3052,1/4/2024,3,2,5,5,5,4,1,2,2
3053,3/7/2024,2,2,2,1,2,4,1,4,3
3054,1/1/2024,5,4,2,3,2,4,2,5,4
3055,3/14/2024,5,1,1,5,2,4,4,2,2
3056,1/7/2024,2,3,2,2,4,5,1,1,2
3057,2/28/2024,3,1,4,2,3,4,5,1,2
3058,1/30/2024,1,5,1,2,5,2,5,2,2
3059,1/6/2024,3,4,4,2,5,3,3,3,2
3060,1/1/2024,5,2,4,1,2,1,5,5,5
3061,1/16/2024,3,1,5,4,1,4,2,2,3
3062,3/4/2024,4,2,1,1,5,4,3,5,5
3063,3/1/2024,3,4,3,2,1,1,3,1,3
3064,1/28/2024,5,2,3,4,5,1,2,5,1
3065,1/1/2024,3,2,1,4,3,2,2,5,4
3066,3/1/2024,3,3,2,5,5,3,4,4,3
3067,1/12/2024,3,2,1,1,3,2,3,5,5
3068,1/29/2024,2,1,4,2,5,5,3,5,4
3069,2/8/2024,1,3,4,3,3,5,3,3,2
3070,2/9/2024,3,2,3,3,3,2,1,2,1
3071,3/9/2024,2,3,1,5,1,1,1,5,4
3072,3/11/2024,3,1,1,4,5,3,3,2,2
3073,3/14/2024,4,3,3,2,3,5,4,1,1
3074,2/26/2024,4,4,3,5,3,3,1,4,1
3075,3/6/2024,1,4,5,2,4,2,2,3,5
3076,3/14/2024,4,4,3,5,5,3,2,1,3
3077,2/26/2024,2,3,5,5,1,3,5,2,1
3078,3/5/2024,4,4,3,5,3,2,5,3,2
3079,1/10/2024,3,4,4,1,5,4,2,5,1
3080,3/14/2024,4,2,4,1,4,2,3,1,2
3081,2/1/2024,3,4,5,4,1,4,2,4,2
3082,3/15/2024,2,5,3,2,4,2,2,1,2
3083,2/6/2024,1,4,2,1,3,5,5,1,3
3084,3/14/2024,4,2,4,1,4,1,1,5,4
3085,2/10/2024,3,4,4,2,3,5,3,5,1
3086,3/15/2024,3,5,5,4,4,4,2,2,3
3087,1/20/2024,1,1,1,4,4,4,1,2,3
3088,1/17/2024,1,5,4,4,1,2,1,4,3
3089,3/13/2024,4,3,1,1,3,1,1,1,2
3090,3/13/2024,4,2,4,5,3,5,1,1,5
3091,1/4/2024,4,1,2,4,5,4,3,1,2
3092,1/8/2024,3,5,5,2,1,3,3,3,1
3093,2/24/2024,3,3,3,4,2,2,3,4,1
3094,3/8/2024,3,4,3,1,3,3,3,3,2
3095,3/6/2024,5,4,1,1,3,2,2,2,4
3096,2/26/2024,1,1,3,3,2,2,2,4,3
3097,2/9/2024,4,2,1,5,3,3,4,5,1
3098,1/17/2024,2,5,3,3,2,2,2,2,5
3099,2/15/2024,4,1,3,5,2,3,4,3,3
3100,2/15/2024,3,1,3,5,2,2,4,4,4
3101,3/7/2024,5,4,4,5,2,2,2,2,2
3102,2/25/2024,4,5,1,2,1,3,5,1,2
3103,3/7/2024,3,2,3,4,2,5,1,1,3
3104,2/26/2024,5,2,1,2,4,1,5,2,5
3105,3/5/2024,3,3,2,2,5,4,5,4,2
3106,2/15/2024,4,2,3,2,5,4,5,3,2
3107,1/26/2024,5,2,2,5,4,3,4,5,4
3108,1/17/2024,3,4,2,5,5,2,1,2,5
3109,1/10/2024,2,4,3,4,1,2,2,2,3
3110,2/15/2024,2,3,2,4,4,2,1,5,2
3111,3/7/2024,3,2,3,1,2,3,3,2,3
3112,3/12/2024,1,5,2,5,1,5,3,1,5
3113,2/10/2024,3,3,1,1,2,3,3,1,3
3114,3/6/2024,1,5,3,2,1,2,2,5,2
3115,2/21/2024,2,1,4,2,1,2,5,4,1
3116,3/2/2024,4,4,4,3,1,1,3,3,4
3117,1/18/2024,1,4,4,1,1,4,1,5,4
3118,2/14/2024,2,4,3,3,3,5,5,4,4
3119,2/6/2024,1,4,2,4,5,5,1,1,4
3120,1/5/2024,5,4,4,4,3,2,3,2,1
3121,1/26/2024,5,1,1,4,2,3,3,1,3
3122,3/3/2024,1,3,1,5,1,1,5,4,3
3123,3/16/2024,2,5,3,5,1,3,2,4,1
3124,3/7/2024,3,3,2,1,3,5,2,2,3
3125,2/13/2024,1,3,5,4,4,4,5,2,3
3126,3/5/2024,5,1,1,1,5,4,1,5,5
3127,3/3/2024,4,3,1,3,1,3,4,5,2
3128,1/9/2024,4,4,3,3,5,2,2,1,1
3129,2/26/2024,1,4,1,2,5,2,1,4,1
3130,2/3/2024,3,3,3,1,4,1,2,1,3
3131,3/9/2024,4,4,2,1,3,5,3,5,4
3132,1/23/2024,2,1,1,2,1,3,3,2,4
3133,3/1/2024,3,4,4,1,2,2,4,3,1
3134,3/5/2024,4,2,2,1,1,5,1,4,3
3135,3/14/2024,5,1,3,2,3,3,1,2,3
3136,3/14/2024,3,4,4,3,2,4,1,5,4
3137,3/6/2024,2,1,2,2,2,4,1,3,4
3138,1/1/2024,1,2,5,3,5,1,4,1,4
3139,2/9/2024,5,1,2,2,1,5,3,1,2
3140,1/22/2024,1,3,2,4,3,5,5,1,2
3141,2/20/2024,4,1,5,5,4,3,1,1,1
3142,3/1/2024,1,2,2,4,3,3,3,1,4
3143,3/8/2024,5,4,1,3,3,2,2,5,5
3144,2/21/2024,2,4,3,3,5,3,4,5,4
3145,3/16/2024,1,2,1,4,2,2,4,5,4
3146,2/22/2024,2,3,3,2,3,1,3,1,5
3147,2/20/2024,2,5,1,2,5,1,3,2,1
3148,3/16/2024,5,2,1,5,1,1,2,3,1
3149,1/15/2024,1,3,3,4,5,1,5,1,1
3150,1/2/2024,2,5,1,2,2,3,1,4,5
3151,3/5/2024,5,2,1,5,5,2,5,1,1
3152,1/23/2024,2,2,2,2,3,5,2,2,4
3153,1/1/2024,4,4,3,3,2,2,3,1,4
3154,1/25/2024,5,1,4,1,1,1,2,5,4
3155,2/26/2024,1,1,4,4,2,2,2,5,5
3156,3/10/2024,4,5,3,4,5,4,5,4,3
3157,3/12/2024,5,2,2,4,1,5,3,5,4
3158,1/4/2024,4,4,3,3,4,1,1,3,2
3159,2/9/2024,4,1,5,2,1,2,5,2,3
3160,2/17/2024,3,2,2,2,3,5,3,5,1
3161,2/22/2024,4,2,3,3,5,4,2,2,4
3162,1/19/2024,5,5,5,3,3,1,3,4,3
3163,1/17/2024,4,1,5,1,4,1,2,2,5
3164,3/10/2024,1,5,5,3,1,4,1,4,1
3165,1/19/2024,3,3,2,4,4,4,3,4,3
3166,3/14/2024,2,5,4,4,2,2,1,2,5
3167,2/19/2024,3,4,1,5,5,4,2,2,3
3168,3/16/2024,5,5,5,1,1,2,4,5,5
3169,3/2/2024,3,1,3,5,2,1,1,1,2
3170,1/9/2024,4,3,1,1,3,5,4,1,5
3171,1/1/2024,2,3,2,3,1,1,2,1,1
3172,2/13/2024,1,2,3,5,2,3,4,2,2
3173,3/8/2024,1,4,3,4,1,4,4,5,3
3174,3/4/2024,2,2,5,4,3,4,4,4,4
3175,1/4/2024,3,4,4,4,5,4,1,2,1
3176,2/15/2024,3,4,1,2,5,3,3,3,1
3177,2/24/2024,5,1,4,4,1,3,1,5,1
3178,2/2/2024,1,5,5,3,2,1,4,4,5
3179,1/10/2024,4,1,5,3,5,1,3,5,5
3180,1/19/2024,1,1,2,3,1,3,2,5,2
3181,3/9/2024,4,2,3,5,1,3,2,4,4
3182,1/30/2024,4,4,1,4,2,2,1,1,1
3183,3/9/2024,2,1,1,5,2,5,1,3,2
3184,2/23/2024,2,2,2,3,4,1,1,2,1
3185,2/9/2024,2,1,5,1,2,4,5,2,3
3186,3/10/2024,2,4,3,4,5,2,1,3,4
3187,2/6/2024,1,5,4,1,3,3,2,4,1
3188,3/15/2024,4,1,5,2,2,3,3,3,2
3189,2/5/2024,3,5,1,4,5,3,1,5,4
3190,2/7/2024,4,2,4,3,3,2,1,3,4
3191,1/15/2024,1,3,2,1,5,1,5,2,4
3192,3/8/2024,1,3,1,3,3,1,3,3,4
3193,3/15/2024,1,3,4,5,3,1,2,5,5
3194,3/14/2024,3,2,5,3,2,1,3,1,2
3195,3/13/2024,2,3,3,1,5,3,5,1,4
3196,3/5/2024,5,1,2,5,4,3,3,2,1
3197,3/9/2024,3,3,4,1,3,5,4,1,1
3198,1/29/2024,5,3,5,4,2,5,5,3,2
3199,2/16/2024,2,3,4,5,4,4,5,4,1
3200,1/28/2024,5,4,4,4,2,4,5,5,4
3201,2/14/2024,1,1,5,3,4,1,4,4,2
3202,3/2/2024,5,4,2,1,4,2,1,3,2
3203,2/5/2024,5,2,1,5,3,2,5,3,3
3204,2/25/2024,3,3,1,5,2,4,2,1,5
3205,2/5/2024,5,5,5,5,2,4,2,3,1
3206,3/6/2024,5,3,1,3,1,2,4,5,1
3207,1/6/2024,2,2,1,4,4,5,4,2,5
3208,1/21/2024,5,2,5,5,5,5,1,1,2
3209,2/27/2024,2,2,4,4,1,1,2,2,4
3210,2/28/2024,2,5,1,1,1,2,3,2,3
3211,3/13/2024,4,3,1,5,4,2,2,1,3
3212,2/2/2024,1,4,1,2,3,4,3,5,2
3213,2/7/2024,3,2,5,4,4,5,3,4,2
3214,3/9/2024,2,2,3,3,2,5,2,5,3
3215,1/23/2024,2,4,5,4,3,4,2,3,2
3216,1/1/2024,2,4,5,3,5,2,3,1,4
3217,3/12/2024,5,4,2,1,4,4,4,1,3
3218,2/13/2024,1,5,5,1,5,3,4,2,2
3219,2/1/2024,4,5,4,4,3,3,4,2,5
3220,3/8/2024,2,4,1,1,1,2,5,1,1
3221,3/4/2024,3,5,3,3,5,2,3,4,3
3222,2/28/2024,1,3,1,4,3,3,4,2,1
3223,2/10/2024,4,5,4,5,5,4,5,4,1
3224,2/15/2024,2,2,4,2,4,3,5,4,1
3225,3/4/2024,5,1,5,1,1,4,5,1,5
3226,2/19/2024,3,4,2,5,4,2,5,2,4
3227,1/17/2024,4,3,5,3,1,3,4,3,5
3228,3/13/2024,2,4,5,1,1,1,3,4,5
3229,3/6/2024,2,5,3,5,4,5,5,3,2
3230,1/27/2024,5,2,4,1,1,4,1,2,4
3231,2/7/2024,5,4,4,1,3,2,4,2,3
3232,1/9/2024,1,5,5,5,2,5,3,2,1
3233,1/14/2024,2,5,1,4,4,5,1,2,4
3234,1/13/2024,5,1,3,1,3,3,5,5,3
3235,3/16/2024,4,3,1,2,1,2,4,3,4
3236,1/3/2024,4,2,3,4,5,4,4,4,2
3237,3/4/2024,1,5,1,3,2,1,4,5,5
3238,2/22/2024,5,1,2,1,4,5,5,1,5
3239,2/9/2024,1,3,5,5,3,5,2,3,2
3240,2/21/2024,4,5,2,5,3,3,3,3,3
3241,3/5/2024,3,1,5,2,5,3,2,1,4
3242,1/13/2024,1,1,5,4,2,5,5,1,2
3243,1/12/2024,5,1,5,1,2,3,5,5,4
3244,3/8/2024,4,1,4,3,1,4,5,3,3
3245,1/2/2024,3,4,3,5,1,4,2,1,2
3246,1/5/2024,5,3,4,4,4,4,4,5,4
3247,3/9/2024,3,3,5,4,4,3,3,1,4
3248,1/30/2024,2,1,5,1,4,4,5,2,4
3249,1/7/2024,3,3,4,4,2,3,4,1,5
3250,1/4/2024,3,2,5,3,5,5,1,2,4
3251,2/17/2024,1,3,5,1,1,1,1,5,5
3252,3/6/2024,1,4,2,4,4,3,1,3,1
3253,2/11/2024,2,1,2,3,3,5,3,5,3
3254,2/20/2024,4,5,3,1,3,4,5,1,2
3255,2/19/2024,5,5,4,4,2,5,5,2,2
3256,2/8/2024,4,3,1,5,1,1,5,4,4
3257,1/25/2024,3,5,4,3,2,3,4,2,4
3258,3/16/2024,3,3,5,4,4,5,4,4,1
3259,1/30/2024,2,1,2,5,5,4,2,3,3
3260,3/5/2024,1,3,1,4,4,1,2,3,4
3261,2/16/2024,1,4,4,3,4,2,1,2,5
3262,2/28/2024,4,3,5,4,4,1,3,1,1
3263,3/7/2024,2,5,1,1,3,3,1,5,3
3264,3/11/2024,2,4,3,5,4,3,5,4,4
3265,3/16/2024,5,2,2,4,1,4,3,5,3
3266,1/30/2024,2,3,5,1,5,1,5,3,4
3267,3/11/2024,1,5,2,2,4,3,3,5,2
3268,3/3/2024,4,2,2,4,1,5,5,1,4
3269,1/4/2024,5,5,3,3,2,5,3,1,1
3270,2/26/2024,1,2,3,2,5,2,3,3,1
